01,勐腊,84.25925925925925
01,厦门,49.666666666666664
01,汕头,48.56521739130435
01,东台,45.13333333333333
01,梅县,43.111111111111114
01,吕泗,36.87179487179487
01,南岳,36.275590551181104
01,黄山,34.407407407407405
01,杭州,34.30952380952381
01,长沙,33.2037037037037
02,汕头,62.41025641025641
02,广州,50.6625
02,韶关,44.678260869565214
02,南昌,43.507462686567166
02,钦州,42.87378640776699
02,蒙山,42.626506024096386
02,平潭,40.73170731707317
02,高要,40.651685393258425
02,思茅,39.357142857142854
02,梅县,36.60294117647059
03,固始,94.09302325581395
03,阜阳,89.12820512820512
03, 吉安县,77.20338983050847
03,武夷山,75.03658536585365
03,合肥,71.43478260869566
03,浦城,67.475
03,韶关,65.39393939393939
03,高要,64.83333333333333
03,广州,62.85964912280702
03,宝山,61.073170731707314
04,通道,30.58653846153846
04,桂林,30.137254901960784
04, 吉安县,29.4
04,长汀,28.440677966101696
04,广州,27.83478260869565
04,宜春,26.515151515151516
04,邵武,26.251612903225805
04,武夷山,25.563106796116504
04,佛冈,24.5
04,郴州,24.477064220183486
05,佛冈,55.13978494623656
05,蒙山,49.602094240837694
05,香港,44.58
05,阳江,42.35564853556485
05,南岳,41.294871794871796
05,寻乌,36.51006711409396
05,儋州,36.351020408163265
05,广南,35.72105263157895
05,琼海,34.775862068965516
05,汕尾,34.24686192468619
06,韶关,83.99090909090908
06,桂林,75.34955752212389
06,连平,72.10666666666667
06,佛冈,71.35384615384615
06,蒙山,61.40414507772021
06,长汀,57.77477477477478
06,景德镇,56.741721854304636
06,武夷山,55.350515463917525
06,河源,51.76521739130435
06,浦城,48.22680412371134
07,泰山,47.55882352941177
07,赣榆,42.45867768595041
07,徐州,39.560165975103736
07,定陶,38.90376569037657
07,儋州,36.46370967741935
07,安阳,36.28019323671498
07,兖州,35.45023696682465
07,信宜,34.52066115702479
07,亳州,32.48068669527897
07,信阳,32.30204081632653
08,上川岛,64.9297520661157
08,阳江,60.53191489361702
08,香港,49.09090909090909
08,深圳,42.61316872427984
08,北海,35.780590717299575
08,钦州,33.78540772532189
08,汕尾,33.76543209876543
08,信宜,29.873417721518987
08,思茅,28.77777777777778
08,勐腊,26.81025641025641
09,石浦,44.00662251655629
09,定海,40.24454148471616
09,湛江,38.883720930232556
09,江城,37.686868686868685
09,琼海,32.78165938864629
09,阳江,27.15625
09,大陈,26.81858407079646
09,泸西,26.43915343915344
09,大连,24.853448275862068
09,海口,23.280701754385966
10,琼海,36.76315789473684
10,海口,25.919148936170213
10,儋州,23.397489539748953
10,安康,20.738197424892704
10,万源,18.824120603015075
10,达川,17.535714285714285
10,驻马店,16.51219512195122
10,老河口,13.772532188841202
10,莘县,13.480392156862745
10,潍坊,13.121848739495798
11,邵武,27.497630331753555
11,上川岛,26.75829383886256
11,琼海,25.962616822429908
11,广昌,22.781420765027324
11,佛冈,19.96685082872928
11,寻乌,19.884892086330936
11,南城,19.763736263736263
11,韶关,18.461904761904762
11,连平,18.24770642201835
11,梅县,17.96713615023474
12,江城,8.407582938388625
12,丽水,7.833333333333333
12,南城,7.334905660377358
12,大陈,7.189655172413793
12,武夷山,7.033653846153846
12,邵武,6.954356846473029
12,定海,6.8
12,瑞安,6.428571428571429
12,浦城,6.195121951219512
12,汕尾,6.037037037037037
